 ,Label,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,VELOCITY,DISPLACEMENT,MANUAL_COLOR
23004,(ID100545 : ID100588),16884,100545,100588,5.505E-4,920.500,51.771,44.954,0,0.023,0.023,None
23005,(ID100588 : ID100638),16884,100588,100638,4.106E-5,921.500,51.766,44.961,0,0.006,0.006,None
23006,(ID100638 : ID100686),16884,100638,100686,0.002,922.500,51.787,44.949,0,0.045,0.045,None
23007,(ID100686 : ID100746),16884,100686,100746,0.005,923.500,51.775,44.950,0,0.069,0.069,None
23008,(ID100746 : ID100800),16884,100746,100800,0.005,924.500,51.737,44.996,0,0.074,0.074,None
23009,(ID100800 : ID100853),16884,100800,100853,0.004,925.500,51.720,45.004,0,0.061,0.061,None
23010,(ID100853 : ID100915),16884,100853,100915,0.002,926.500,51.732,44.971,0,0.047,0.047,None
23011,(ID100915 : ID100975),16884,100915,100975,0.001,927.500,51.771,44.974,0,0.037,0.037,None
23012,(ID100975 : ID101037),16884,100975,101037,7.735E-4,928.500,51.774,44.983,0,0.028,0.028,None
23013,(ID101037 : ID101104),16884,101037,101104,0.001,929.500,51.749,44.969,0,0.037,0.037,None
23014,(ID101104 : ID101176),16884,101104,101176,0.003,930.500,51.762,44.964,0,0.050,0.050,None
23015,(ID101176 : ID101237),16884,101176,101237,0.007,931.500,51.751,44.951,0,0.082,0.082,None
23016,(ID101237 : ID101301),16884,101237,101301,0.004,932.500,51.733,44.900,0,0.066,0.066,None
23017,(ID101301 : ID101364),16884,101301,101364,0.003,933.500,51.729,44.891,0,0.058,0.058,None
23018,(ID101364 : ID101419),16884,101364,101419,0.006,934.500,51.706,44.951,0,0.078,0.078,None
23019,(ID101419 : ID101482),16884,101419,101482,0.005,935.500,51.713,44.955,0,0.071,0.071,None
23020,(ID101482 : ID101534),16884,101482,101534,0.007,936.500,51.718,44.962,0,0.081,0.081,None
23021,(ID101534 : ID101587),16884,101534,101587,0.001,937.500,51.729,44.994,0,0.034,0.034,None
23022,(ID101587 : ID101652),16884,101587,101652,0.005,938.500,51.727,44.954,0,0.070,0.070,None
23023,(ID101652 : ID101710),16884,101652,101710,3.850E-4,939.500,51.715,44.933,0,0.020,0.020,None
23024,(ID101710 : ID101763),16884,101710,101763,1.340E-4,940.500,51.713,44.941,0,0.012,0.012,None
23025,(ID101763 : ID101813),16884,101763,101813,0.001,941.500,51.693,44.949,0,0.033,0.033,None
23026,(ID101813 : ID101868),16884,101813,101868,0.003,942.500,51.700,44.980,0,0.059,0.059,None
23027,(ID101868 : ID101929),16884,101868,101929,0.007,943.500,51.761,44.998,0,0.081,0.081,None
23028,(ID101929 : ID101984),16884,101929,101984,0.008,944.500,51.757,44.987,0,0.089,0.089,None
23029,(ID101984 : ID102036),16884,101984,102036,0.003,945.500,51.726,44.955,0,0.057,0.057,None
23030,(ID100659 : ID100706),16909,100659,100706,0.001,923.500,49.570,9.982,0,0.036,0.036,None
23031,(ID100706 : ID100767),16909,100706,100767,0.003,924.500,49.526,9.978,0,0.052,0.052,None
23032,(ID100767 : ID100817),16909,100767,100817,0.005,925.500,49.533,9.973,0,0.067,0.067,None
23033,(ID100817 : ID100875),16909,100817,100875,6.167E-4,926.500,49.575,9.959,0,0.025,0.025,None
23034,(ID100875 : ID100936),16909,100875,100936,4.747E-5,927.500,49.582,9.954,0,0.007,0.007,None
23035,(ID100936 : ID100999),16909,100936,100999,0.007,928.500,49.543,9.977,0,0.086,0.086,None
23036,(ID100999 : ID101062),16909,100999,101062,0.014,929.500,49.541,9.952,0,0.118,0.118,None
23037,(ID101062 : ID101134),16909,101062,101134,0.006,930.500,49.549,9.930,0,0.075,0.075,None
23038,(ID100739 : ID100795),16912,100739,100795,0.004,924.500,27.042,42.897,0,0.061,0.061,None
23039,(ID100795 : ID100849),16912,100795,100849,0.010,925.500,27.065,42.918,0,0.098,0.098,None
23040,(ID100849 : ID100911),16912,100849,100911,0.006,926.500,27.080,42.938,0,0.075,0.075,None
23041,(ID100911 : ID100970),16912,100911,100970,0.005,927.500,27.044,42.991,0,0.072,0.072,None
23042,(ID100970 : ID101032),16912,100970,101032,0.035,928.500,26.987,42.951,0,0.187,0.187,None
23043,(ID101032 : ID101098),16912,101032,101098,0.002,929.500,26.951,42.880,0,0.039,0.039,None
23044,(ID101098 : ID101172),16912,101098,101172,0.006,930.500,26.974,42.926,0,0.080,0.080,None
23045,(ID101172 : ID101233),16912,101172,101233,0.026,931.500,27.058,42.963,0,0.161,0.161,None
23046,(ID100727 : ID100789),16917,100727,100789,0.012,924.500,46.346,32.761,0,0.109,0.109,None
23047,(ID100789 : ID100839),16917,100789,100839,0.007,925.500,46.327,32.771,0,0.082,0.082,None
23048,(ID100839 : ID100904),16917,100839,100904,0.020,926.500,46.269,32.769,0,0.141,0.141,None
23049,(ID100904 : ID100961),16917,100904,100961,0.008,927.500,46.247,32.833,0,0.090,0.090,None
23050,(ID100961 : ID101020),16917,100961,101020,0.025,928.500,46.287,32.779,0,0.158,0.158,None
23051,(ID101020 : ID101087),16917,101020,101087,0.026,929.500,46.265,32.778,0,0.162,0.162,None
23052,(ID101087 : ID101154),16917,101087,101154,0.020,930.500,46.312,32.856,0,0.141,0.141,None
23053,(ID101154 : ID101221),16917,101154,101221,0.043,931.500,46.288,32.816,0,0.206,0.206,None
23054,(ID100777 : ID100831),16923,100777,100831,0.008,925.500,44.207,21.913,0,0.087,0.087,None
23055,(ID100831 : ID100893),16923,100831,100893,0.022,926.500,44.314,21.896,0,0.148,0.148,None
23056,(ID100893 : ID100948),16923,100893,100948,0.022,927.500,44.454,21.940,0,0.149,0.149,None
23057,(ID100948 : ID101010),16923,100948,101010,0.570,928.500,44.174,22.121,0,0.755,0.755,None
23058,(ID101010 : ID101074),16923,101010,101074,0.250,929.500,44.034,22.129,0,0.500,0.500,None
23059,(ID101074 : ID101145),16923,101074,101145,0.012,930.500,44.209,21.947,0,0.109,0.109,None
23060,(ID101145 : ID101213),16923,101145,101213,0.017,931.500,44.219,21.952,0,0.129,0.129,None
23061,(ID101213 : ID101279),16923,101213,101279,0.035,932.500,44.238,21.910,0,0.187,0.187,None
23062,(ID101279 : ID101335),16923,101279,101335,0.124,933.500,44.199,21.995,0,0.352,0.352,None
23063,(ID101335 : ID101397),16923,101335,101397,0.003,934.500,44.195,22.195,0,0.054,0.054,None
23064,(ID101397 : ID101453),16923,101397,101453,0.398,935.500,44.007,22.463,0,0.631,0.631,None
23065,(ID100818 : ID100877),16930,100818,100877,0.028,926.500,51.900,12.806,0,0.167,0.167,None
23066,(ID100877 : ID100940),16930,100877,100940,0.013,927.500,51.798,12.772,0,0.112,0.112,None
23067,(ID100940 : ID101003),16930,100940,101003,0.913,928.500,51.306,12.797,0,0.956,0.956,None
23068,(ID101003 : ID101065),16930,101003,101065,0.002,929.500,50.818,12.887,0,0.042,0.042,None
23069,(ID101065 : ID101138),16930,101065,101138,5.125E-4,930.500,50.808,12.891,0,0.023,0.023,None
23070,(ID101138 : ID101203),16930,101138,101203,0.027,931.500,50.733,12.880,0,0.165,0.165,None
23071,(ID101203 : ID101268),16930,101203,101268,0.158,932.500,50.822,12.776,0,0.397,0.397,None
23072,(ID101268 : ID101328),16930,101268,101328,0.113,933.500,50.864,12.782,0,0.337,0.337,None
23073,(ID100960 : ID101018),16965,100960,101018,0.009,928.500,55.009,32.064,0,0.095,0.095,None
23074,(ID101018 : ID101085),16965,101018,101085,7.786E-4,929.500,55.068,32.069,0,0.028,0.028,None
23075,(ID101085 : ID101153),16965,101085,101153,0.003,930.500,55.060,32.057,0,0.054,0.054,None
23076,(ID101153 : ID101220),16965,101153,101220,0.004,931.500,55.061,32.063,0,0.064,0.064,None
23077,(ID101220 : ID101287),16965,101220,101287,0.003,932.500,55.059,32.104,0,0.054,0.054,None
23078,(ID101287 : ID101345),16965,101287,101345,7.493E-4,933.500,55.024,32.117,0,0.027,0.027,None
23079,(ID101345 : ID101407),16965,101345,101407,6.957E-4,934.500,54.999,32.120,0,0.026,0.026,None
23080,(ID101407 : ID101463),16965,101407,101463,0.002,935.500,54.988,32.150,0,0.048,0.048,None
23081,(ID100979 : ID101038),16969,100979,101038,0.001,928.500,61.905,46.746,0,0.033,0.033,None
23082,(ID101038 : ID101107),16969,101038,101107,0.004,929.500,61.899,46.772,0,0.060,0.060,None
23083,(ID101107 : ID101178),16969,101107,101178,0.002,930.500,61.923,46.779,0,0.050,0.050,None
23084,(ID101178 : ID101241),16969,101178,101241,9.914E-4,931.500,61.923,46.765,0,0.031,0.031,None
23085,(ID101241 : ID101305),16969,101241,101305,0.002,932.500,61.931,46.771,0,0.045,0.045,None
23086,(ID101305 : ID101370),16969,101305,101370,0.004,933.500,61.924,46.767,0,0.059,0.059,None
23087,(ID101370 : ID101423),16969,101370,101423,0.009,934.500,61.941,46.769,0,0.094,0.094,None
23088,(ID101423 : ID101487),16969,101423,101487,0.003,935.500,61.961,46.785,0,0.058,0.058,None
23089,(ID101487 : ID101536),16969,101487,101536,0.003,936.500,61.940,46.769,0,0.052,0.052,None
23090,(ID101536 : ID101590),16969,101536,101590,2.910E-4,937.500,61.938,46.741,0,0.017,0.017,None
23091,(ID101590 : ID101656),16969,101590,101656,8.392E-4,938.500,61.944,46.742,0,0.029,0.029,None
23092,(ID101656 : ID101713),16969,101656,101713,0.002,939.500,61.972,46.758,0,0.040,0.040,None
23093,(ID101713 : ID101764),16969,101713,101764,0.003,940.500,61.970,46.752,0,0.052,0.052,None
23094,(ID101764 : ID101817),16969,101764,101817,0.003,941.500,61.941,46.752,0,0.052,0.052,None
23095,(ID101817 : ID101872),16969,101817,101872,0.003,942.500,61.942,46.752,0,0.054,0.054,None
23096,(ID101872 : ID101931),16969,101872,101931,0.003,943.500,61.955,46.755,0,0.051,0.051,None
23097,(ID101931 : ID101987),16969,101931,101987,7.357E-4,944.500,61.951,46.767,0,0.027,0.027,None
23098,(ID101987 : ID102041),16969,101987,102041,0.002,945.500,61.935,46.773,0,0.050,0.050,None
23099,(ID102041 : ID102091),16969,102041,102091,0.006,946.500,61.949,46.769,0,0.076,0.076,None
23100,(ID102091 : ID102148),16969,102091,102148,0.020,947.500,61.942,46.806,0,0.140,0.140,None
23101,(ID102148 : ID102204),16969,102148,102204,0.013,948.500,61.907,46.808,0,0.114,0.114,None
23102,(ID102204 : ID102255),16969,102204,102255,0.001,949.500,61.925,46.754,0,0.033,0.033,None
23103,(ID102255 : ID102301),16969,102255,102301,0.006,950.500,61.937,46.796,0,0.078,0.078,None
23104,(ID102301 : ID102416),16969,102301,102416,0.008,951.500,61.943,46.790,0,0.091,0.091,None
23105,(ID102416 : ID102351),16969,102416,102351,6.746E-4,952.500,61.952,46.759,0,0.026,0.026,None
23106,(ID102351 : ID102481),16969,102351,102481,0.001,953.500,61.964,46.757,0,0.038,0.038,None
23107,(ID102481 : ID102541),16969,102481,102541,0.009,954.500,61.951,46.783,0,0.097,0.097,None
23108,(ID102541 : ID102602),16969,102541,102602,0.018,955.500,61.924,46.757,0,0.135,0.135,None
23109,(ID102602 : ID102661),16969,102602,102661,0.003,956.500,61.929,46.714,0,0.053,0.053,None
23110,(ID102661 : ID102728),16969,102661,102728,0.003,957.500,61.949,46.762,0,0.051,0.051,None
23111,(ID102728 : ID102787),16969,102728,102787,0.007,958.500,61.932,46.756,0,0.082,0.082,None
23112,(ID102787 : ID102845),16969,102787,102845,0.014,959.500,61.951,46.763,0,0.120,0.120,None
23113,(ID102845 : ID102899),16969,102845,102899,0.006,960.500,61.964,46.781,0,0.079,0.079,None
23114,(ID102899 : ID102959),16969,102899,102959,0.004,961.500,61.956,46.783,0,0.067,0.067,None
23115,(ID102959 : ID103012),16969,102959,103012,6.408E-4,962.500,61.980,46.789,0,0.025,0.025,None
23116,(ID101073 : ID101144),16986,101073,101144,0.002,930.500,41.421,21.187,0,0.040,0.040,None
23117,(ID101144 : ID101212),16986,101144,101212,0.015,931.500,41.444,21.222,0,0.124,0.124,None
23118,(ID101212 : ID101278),16986,101212,101278,0.005,932.500,41.445,21.257,0,0.068,0.068,None
23119,(ID101278 : ID101334),16986,101278,101334,1.331E-4,933.500,41.418,21.232,0,0.012,0.012,None
23120,(ID101334 : ID101396),16986,101334,101396,0.005,934.500,41.444,21.252,0,0.072,0.072,None
23121,(ID101396 : ID101452),16986,101396,101452,1.580E-4,935.500,41.467,21.272,0,0.013,0.013,None
23122,(ID101452 : ID101510),16986,101452,101510,0.007,936.500,41.452,21.226,0,0.084,0.084,None
23123,(ID101510 : ID101559),16986,101510,101559,0.003,937.500,41.419,21.203,0,0.052,0.052,None
23124,(ID101559 : ID101622),16986,101559,101622,0.003,938.500,41.420,21.240,0,0.058,0.058,None
23125,(ID101622 : ID101688),16986,101622,101688,0.011,939.500,41.409,21.218,0,0.106,0.106,None
23126,(ID101688 : ID101737),16986,101688,101737,0.016,940.500,41.385,21.238,0,0.125,0.125,None
23127,(ID101737 : ID101796),16986,101737,101796,0.020,941.500,41.382,21.230,0,0.142,0.142,None
23128,(ID101796 : ID101846),16986,101796,101846,0.005,942.500,41.401,21.171,0,0.069,0.069,None
23129,(ID101846 : ID101906),16986,101846,101906,0.010,943.500,41.442,21.229,0,0.098,0.098,None
23130,(ID101906 : ID101958),16986,101906,101958,0.008,944.500,41.410,21.257,0,0.092,0.092,None
23131,(ID101958 : ID102011),16986,101958,102011,0.011,945.500,41.421,21.229,0,0.105,0.105,None
23132,(ID102011 : ID102065),16986,102011,102065,0.003,946.500,41.445,21.218,0,0.056,0.056,None
23133,(ID102065 : ID102118),16986,102065,102118,0.008,947.500,41.457,21.233,0,0.088,0.088,None
23134,(ID102118 : ID102175),16986,102118,102175,0.002,948.500,41.485,21.236,0,0.040,0.040,None
23135,(ID102175 : ID102226),16986,102175,102226,0.002,949.500,41.459,21.201,0,0.046,0.046,None
23136,(ID102226 : ID102274),16986,102226,102274,0.022,950.500,41.381,21.144,0,0.150,0.150,None
23137,(ID102274 : ID102383),16986,102274,102383,0.036,951.500,41.386,21.040,0,0.189,0.189,None
23138,(ID102383 : ID102328),16986,102383,102328,0.087,952.500,41.454,21.122,0,0.295,0.295,None
23139,(ID101198 : ID101263),17010,101198,101263,1.143E-4,932.500,31.165,6.693,0,0.011,0.011,None
23140,(ID101263 : ID101321),17010,101263,101321,0.004,933.500,31.183,6.674,0,0.062,0.062,None
23141,(ID101321 : ID101389),17010,101321,101389,3.889E-4,934.500,31.203,6.662,0,0.020,0.020,None
23142,(ID101389 : ID101440),17010,101389,101440,0.006,935.500,31.182,6.640,0,0.075,0.075,None
23143,(ID101440 : ID101502),17010,101440,101502,0.026,936.500,31.192,6.684,0,0.162,0.162,None
23144,(ID101502 : ID101548),17010,101502,101548,0.018,937.500,31.169,6.716,0,0.134,0.134,None
23145,(ID101548 : ID101611),17010,101548,101611,0.003,938.500,31.113,6.701,0,0.056,0.056,None
23146,(ID101611 : ID101674),17010,101611,101674,0.014,939.500,31.167,6.717,0,0.120,0.120,None
23147,(ID101674 : ID101730),17010,101674,101730,0.003,940.500,31.201,6.717,0,0.056,0.056,None
23148,(ID101730 : ID101788),17010,101730,101788,0.014,941.500,31.217,6.689,0,0.117,0.117,None
23149,(ID101788 : ID101838),17010,101788,101838,0.034,942.500,31.174,6.683,0,0.183,0.183,None
23150,(ID101838 : ID101893),17010,101838,101893,0.010,943.500,31.140,6.711,0,0.101,0.101,None
23151,(ID101893 : ID101952),17010,101893,101952,0.004,944.500,31.157,6.700,0,0.066,0.066,None
23152,(ID101952 : ID102000),17010,101952,102000,8.818E-4,945.500,31.128,6.710,0,0.030,0.030,None
23153,(ID102000 : ID102058),17010,102000,102058,7.924E-4,946.500,31.146,6.722,0,0.028,0.028,None
23154,(ID102058 : ID102112),17010,102058,102112,0.006,947.500,31.140,6.686,0,0.079,0.079,None
23155,(ID102112 : ID102166),17010,102112,102166,0.004,948.500,31.146,6.673,0,0.065,0.065,None
23156,(ID102166 : ID102219),17010,102166,102219,0.002,949.500,31.149,6.686,0,0.046,0.046,None
23157,(ID102219 : ID102268),17010,102219,102268,0.002,950.500,31.144,6.692,0,0.044,0.044,None
23158,(ID102268 : ID102370),17010,102268,102370,0.013,951.500,31.195,6.658,0,0.116,0.116,None
23159,(ID102370 : ID102316),17010,102370,102316,0.014,952.500,31.207,6.667,0,0.120,0.120,None
23160,(ID102316 : ID102432),17010,102316,102432,0.006,953.500,31.198,6.686,0,0.078,0.078,None
23161,(ID102432 : ID102501),17010,102432,102501,0.007,954.500,31.171,6.665,0,0.086,0.086,None
23162,(ID102501 : ID102563),17010,102501,102563,0.001,955.500,31.145,6.691,0,0.034,0.034,None
23163,(ID102563 : ID102626),17010,102563,102626,0.006,956.500,31.132,6.675,0,0.074,0.074,None
23164,(ID102626 : ID102686),17010,102626,102686,0.009,957.500,31.139,6.681,0,0.092,0.092,None
23165,(ID102686 : ID102752),17010,102686,102752,0.004,958.500,31.201,6.698,0,0.066,0.066,None
23166,(ID102752 : ID102808),17010,102752,102808,0.002,959.500,31.213,6.694,0,0.041,0.041,None
23167,(ID102808 : ID102865),17010,102808,102865,0.011,960.500,31.152,6.679,0,0.104,0.104,None
23168,(ID102865 : ID102922),17010,102865,102922,0.004,961.500,31.130,6.677,0,0.066,0.066,None
23169,(ID102922 : ID102980),17010,102922,102980,0.003,962.500,31.171,6.718,0,0.050,0.050,None
23170,(ID102980 : ID103031),17010,102980,103031,0.003,963.500,31.215,6.727,0,0.053,0.053,None
23171,(ID103031 : ID103088),17010,103031,103088,0.028,964.500,31.174,6.668,0,0.168,0.168,None
23172,(ID103088 : ID103148),17010,103088,103148,0.001,965.500,31.126,6.620,0,0.038,0.038,None
23173,(ID103148 : ID103214),17010,103148,103214,0.007,966.500,31.151,6.664,0,0.085,0.085,None
23174,(ID103214 : ID103277),17010,103214,103277,2.727E-4,967.500,31.162,6.699,0,0.017,0.017,None
23175,(ID103277 : ID103343),17010,103277,103343,0.011,968.500,31.125,6.725,0,0.104,0.104,None
23176,(ID103343 : ID103403),17010,103343,103403,0.020,969.500,31.138,6.711,0,0.142,0.142,None
23177,(ID103403 : ID103462),17010,103403,103462,0.003,970.500,31.176,6.689,0,0.058,0.058,None
23178,(ID103462 : ID103519),17010,103462,103519,3.880E-4,971.500,31.153,6.710,0,0.020,0.020,None
23179,(ID103519 : ID103581),17010,103519,103581,0.005,972.500,31.157,6.672,0,0.072,0.072,None
